id_distribuidor,resultado_txt,monto_autorizado,tasa_minima,tasa_sugerida,probabilidad,grupo_riesgo,fecha,hora,revisar_edad,revisar_capacidad_pago,fecha_consulta,sucursal
175803,"Tasa anual sugerida es de 147% con rentabilidad: 52.35% y pagando 569.24
Tasa anual mínima posible es de 120% con rentabilidad: 40.31% y pagando 542.67",7000,120,147,0.2359,Canasta 4,2024-02-19,16:20,False,False,2024-01-23 16:42:34,IXTAPALUCA
175803,"Tasa anual sugerida es de 147% con rentabilidad: 49.58% y pagando 487.92
Tasa anual mínima posible es de 127% con rentabilidad: 40.05% y pagando 469.97",6000,127,147,0.2359,Canasta 4,2024-02-19,16:20,False,False,2024-01-23 16:42:34,IXTAPALUCA
175803,"Tasa anual sugerida es de 147% con rentabilidad: 45.70% y pagando 406.60
Tasa anual mínima posible es de 137% con rentabilidad: 40.05% y pagando 397.73",5000,137,147,0.2359,Canasta 4,2024-02-19,16:20,False,False,2024-01-23 16:42:34,IXTAPALUCA
176158,"Tasa anual sugerida es de 147% con rentabilidad: 56.65% y pagando 569.24
Tasa anual mínima posible es de 110% con rentabilidad: 40.41% y pagando 533.34",7000,110,147,0.0409,Canasta 1,2024-02-19,16:20,False,False,2024-01-26 17:39:58,CHALCO
176158,"Tasa anual sugerida es de 147% con rentabilidad: 53.88% y pagando 487.92
Tasa anual mínima posible es de 115% con rentabilidad: 40.09% y pagando 461.94",6000,115,147,0.0409,Canasta 1,2024-02-19,16:20,False,False,2024-01-26 17:39:58,CHALCO
176158,"Tasa anual sugerida es de 147% con rentabilidad: 50.00% y pagando 406.60
Tasa anual mínima posible es de 127% con rentabilidad: 40.05% y pagando 390.97",5000,127,147,0.0409,Canasta 1,2024-02-19,16:20,False,False,2024-01-26 17:39:58,CHALCO
176159,"Tasa anual sugerida es de 147% con rentabilidad: 52.52% y pagando 650.56
Tasa anual mínima posible es de 120% con rentabilidad: 40.52% y pagando 620.19",8000,120,147,0.3077,Canasta 5,2024-02-19,16:20,False,False,2024-01-26 17:46:07,CHALCO
176159,"Tasa anual sugerida es de 147% con rentabilidad: 50.44% y pagando 569.24
Tasa anual mínima posible es de 127% con rentabilidad: 40.06% y pagando 546.42",7000,127,147,0.3077,Canasta 5,2024-02-19,16:20,False,False,2024-01-26 17:46:07,CHALCO
176159,"Tasa anual sugerida es de 147% con rentabilidad: 47.67% y pagando 487.92
Tasa anual mínima posible es de 132% con rentabilidad: 40.33% y pagando 474.02",6000,132,147,0.3077,Canasta 5,2024-02-19,16:20,False,False,2024-01-26 17:46:07,CHALCO
176159,"Tasa anual sugerida es de 147% con rentabilidad: 43.80% y pagando 406.60
Tasa anual mínima posible es de 142% con rentabilidad: 40.32% y pagando 401.13",5000,142,147,0.3077,Canasta 5,2024-02-19,16:20,False,False,2024-01-26 17:46:07,CHALCO
176388,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -71.26%) y se tiene capacidad hasta 536.0
La rentabilidad máx alcanzada es de 15.77% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.7006,Canasta 9,2024-02-19,16:20,False,False,2024-01-30 14:49:29,FORTIN
175733,"Tasa anual sugerida es de 147% con rentabilidad: 48.75% y pagando 813.20
Tasa anual mínima posible es de 127% con rentabilidad: 40.08% y pagando 785.98",10000,127,147,0.3831,Canasta 6,2024-02-19,16:20,False,False,2024-01-22 16:20:50,TLAHUAC
175733,"Tasa anual sugerida es de 147% con rentabilidad: 47.46% y pagando 731.88
Tasa anual mínima posible es de 132% con rentabilidad: 40.08% y pagando 711.03",9000,132,147,0.3831,Canasta 6,2024-02-19,16:20,False,False,2024-01-22 16:20:50,TLAHUAC
175733,"Tasa anual sugerida es de 147% con rentabilidad: 45.84% y pagando 650.56
Tasa anual mínima posible es de 137% con rentabilidad: 40.20% y pagando 636.36",8000,137,147,0.3831,Canasta 6,2024-02-19,16:20,False,False,2024-01-22 16:20:50,TLAHUAC
175733,"Tasa anual sugerida es de 147% con rentabilidad: 43.76% y pagando 569.24
Tasa anual mínima posible es de 142% con rentabilidad: 40.29% y pagando 561.58",7000,142,147,0.3831,Canasta 6,2024-02-19,16:20,False,False,2024-01-22 16:20:50,TLAHUAC
175733,"Tasa anual sugerida es de 147% con rentabilidad: 41.00% y pagando 487.92
Tasa anual mínima posible es de 147% con rentabilidad: 40.12% y pagando 486.27",6000,147,147,0.3831,Canasta 6,2024-02-19,16:20,False,False,2024-01-22 16:20:50,TLAHUAC
175737,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -71.26%) y se tiene capacidad hasta 948.0
La rentabilidad máx alcanzada es de 15.77% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.697,Canasta 9,2024-02-19,16:20,False,False,2024-01-22 16:19:01,TLAHUAC
176055,"Tasa anual sugerida es de 147% con rentabilidad: 61.63% y pagando 813.20
Tasa anual mínima posible es de 100% con rentabilidad: 40.37% y pagando 746.09",10000,100,147,0.0001,Canasta 1,2024-02-19,16:20,False,True,2024-01-25 15:43:18,AMECAMECA
176055,"Tasa anual sugerida es de 147% con rentabilidad: 60.34% y pagando 731.88
Tasa anual mínima posible es de 100% con rentabilidad: 40.30% y pagando 675.03",9000,100,147,0.0001,Canasta 1,2024-02-19,16:20,False,True,2024-01-25 15:43:18,AMECAMECA
176055,"Tasa anual sugerida es de 147% con rentabilidad: 58.72% y pagando 650.56
Tasa anual mínima posible es de 105% con rentabilidad: 40.38% y pagando 604.24",8000,105,147,0.0001,Canasta 1,2024-02-19,16:20,False,True,2024-01-25 15:43:18,AMECAMECA
176055,"Tasa anual sugerida es de 147% con rentabilidad: 56.65% y pagando 569.24
Tasa anual mínima posible es de 110% con rentabilidad: 40.41% y pagando 533.34",7000,110,147,0.0001,Canasta 1,2024-02-19,16:20,False,True,2024-01-25 15:43:18,AMECAMECA
176055,"Tasa anual sugerida es de 147% con rentabilidad: 53.88% y pagando 487.92
Tasa anual mínima posible es de 115% con rentabilidad: 40.09% y pagando 461.94",6000,115,147,0.0001,Canasta 1,2024-02-19,16:20,False,True,2024-01-25 15:43:18,AMECAMECA
176055,"Tasa anual sugerida es de 147% con rentabilidad: 50.00% y pagando 406.60
Tasa anual mínima posible es de 127% con rentabilidad: 40.05% y pagando 390.97",5000,127,147,0.0001,Canasta 1,2024-02-19,16:20,False,True,2024-01-25 15:43:18,AMECAMECA
176056,"Tasa anual sugerida es de 147% con rentabilidad: 48.75% y pagando 813.20
Tasa anual mínima posible es de 127% con rentabilidad: 40.08% y pagando 785.98",10000,127,147,0.3789,Canasta 6,2024-02-19,16:20,False,False,2024-01-25 15:43:21,AMECAMECA
176056,"Tasa anual sugerida es de 147% con rentabilidad: 47.46% y pagando 731.88
Tasa anual mínima posible es de 132% con rentabilidad: 40.08% y pagando 711.03",9000,132,147,0.3789,Canasta 6,2024-02-19,16:20,False,False,2024-01-25 15:43:21,AMECAMECA
176056,"Tasa anual sugerida es de 147% con rentabilidad: 45.84% y pagando 650.56
Tasa anual mínima posible es de 137% con rentabilidad: 40.20% y pagando 636.36",8000,137,147,0.3789,Canasta 6,2024-02-19,16:20,False,False,2024-01-25 15:43:21,AMECAMECA
176056,"Tasa anual sugerida es de 147% con rentabilidad: 43.76% y pagando 569.24
Tasa anual mínima posible es de 142% con rentabilidad: 40.29% y pagando 561.58",7000,142,147,0.3789,Canasta 6,2024-02-19,16:20,False,False,2024-01-25 15:43:21,AMECAMECA
176056,"Tasa anual sugerida es de 147% con rentabilidad: 41.00% y pagando 487.92
Tasa anual mínima posible es de 147% con rentabilidad: 40.12% y pagando 486.27",6000,147,147,0.3789,Canasta 6,2024-02-19,16:20,False,False,2024-01-25 15:43:21,AMECAMECA
176387,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -77.78%) y se tiene capacidad hasta 392.0
La rentabilidad máx alcanzada es de 12.56% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.6439,Canasta 8,2024-02-19,16:20,False,False,2024-01-30 14:20:52,FORTIN
175632,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -106.01%) y se tiene capacidad hasta 768.0
La rentabilidad máx alcanzada es de -1.32% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.9414,Canasta 10,2024-02-19,16:20,False,False,2024-01-19 23:19:04,TLAHUAC
175635,"Tasa anual sugerida es de 147% con rentabilidad: 61.63% y pagando 813.20
Tasa anual mínima posible es de 100% con rentabilidad: 40.37% y pagando 746.09",10000,100,147,0.0003,Canasta 1,2024-02-19,16:20,False,False,2024-01-19 23:16:33,TLAHUAC
175635,"Tasa anual sugerida es de 147% con rentabilidad: 60.34% y pagando 731.88
Tasa anual mínima posible es de 100% con rentabilidad: 40.30% y pagando 675.03",9000,100,147,0.0003,Canasta 1,2024-02-19,16:20,False,False,2024-01-19 23:16:33,TLAHUAC
175635,"Tasa anual sugerida es de 147% con rentabilidad: 58.72% y pagando 650.56
Tasa anual mínima posible es de 105% con rentabilidad: 40.38% y pagando 604.24",8000,105,147,0.0003,Canasta 1,2024-02-19,16:20,False,False,2024-01-19 23:16:33,TLAHUAC
175635,"Tasa anual sugerida es de 147% con rentabilidad: 56.65% y pagando 569.24
Tasa anual mínima posible es de 110% con rentabilidad: 40.41% y pagando 533.34",7000,110,147,0.0003,Canasta 1,2024-02-19,16:20,False,False,2024-01-19 23:16:33,TLAHUAC
175635,"Tasa anual sugerida es de 147% con rentabilidad: 53.88% y pagando 487.92
Tasa anual mínima posible es de 115% con rentabilidad: 40.09% y pagando 461.94",6000,115,147,0.0003,Canasta 1,2024-02-19,16:20,False,False,2024-01-19 23:16:33,TLAHUAC
175635,"Tasa anual sugerida es de 147% con rentabilidad: 50.00% y pagando 406.60
Tasa anual mínima posible es de 127% con rentabilidad: 40.05% y pagando 390.97",5000,127,147,0.0003,Canasta 1,2024-02-19,16:20,False,False,2024-01-19 23:16:33,TLAHUAC
175735,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -71.26%) y se tiene capacidad hasta 1108.0
La rentabilidad máx alcanzada es de 15.77% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.8092,Canasta 9,2024-02-19,16:20,False,False,2024-01-22 16:20:21,TLAHUAC
176094,"Tasa anual sugerida es de 137% con rentabilidad: 46.27% y pagando 399.77
Tasa anual mínima posible es de 127% con rentabilidad: 40.25% y pagando 390.97",5000,127,137,0.1778,Canasta 3,2024-02-19,16:20,False,False,,
176095,"Tasa anual sugerida es de 147% con rentabilidad: 61.63% y pagando 813.20
Tasa anual mínima posible es de 100% con rentabilidad: 40.37% y pagando 746.09",10000,100,147,0.0001,Canasta 1,2024-02-19,16:20,False,False,2024-01-25 20:22:00,AMECAMECA
176095,"Tasa anual sugerida es de 147% con rentabilidad: 60.34% y pagando 731.88
Tasa anual mínima posible es de 100% con rentabilidad: 40.30% y pagando 675.03",9000,100,147,0.0001,Canasta 1,2024-02-19,16:20,False,False,2024-01-25 20:22:00,AMECAMECA
176095,"Tasa anual sugerida es de 147% con rentabilidad: 58.72% y pagando 650.56
Tasa anual mínima posible es de 105% con rentabilidad: 40.38% y pagando 604.24",8000,105,147,0.0001,Canasta 1,2024-02-19,16:20,False,False,2024-01-25 20:22:00,AMECAMECA
176095,"Tasa anual sugerida es de 147% con rentabilidad: 56.65% y pagando 569.24
Tasa anual mínima posible es de 110% con rentabilidad: 40.41% y pagando 533.34",7000,110,147,0.0001,Canasta 1,2024-02-19,16:20,False,False,2024-01-25 20:22:00,AMECAMECA
176095,"Tasa anual sugerida es de 147% con rentabilidad: 53.88% y pagando 487.92
Tasa anual mínima posible es de 115% con rentabilidad: 40.09% y pagando 461.94",6000,115,147,0.0001,Canasta 1,2024-02-19,16:20,False,False,2024-01-25 20:22:00,AMECAMECA
176095,"Tasa anual sugerida es de 147% con rentabilidad: 50.00% y pagando 406.60
Tasa anual mínima posible es de 127% con rentabilidad: 40.05% y pagando 390.97",5000,127,147,0.0001,Canasta 1,2024-02-19,16:20,False,False,2024-01-25 20:22:00,AMECAMECA
176324,"Tasa anual sugerida es de 147% con rentabilidad: 62.52% y pagando 813.20
Tasa anual mínima posible es de 95% con rentabilidad: 40.46% y pagando 743.48",10000,95,147,0.1034,Canasta 2,2024-02-19,16:20,False,False,2024-01-29 19:49:22,AMECAMECA
176324,"Tasa anual sugerida es de 147% con rentabilidad: 61.22% y pagando 731.88
Tasa anual mínima posible es de 100% con rentabilidad: 40.38% y pagando 672.67",9000,100,147,0.1034,Canasta 2,2024-02-19,16:20,False,False,2024-01-29 19:49:22,AMECAMECA
176324,"Tasa anual sugerida es de 147% con rentabilidad: 59.61% y pagando 650.56
Tasa anual mínima posible es de 105% con rentabilidad: 40.46% y pagando 602.13",8000,105,147,0.1034,Canasta 2,2024-02-19,16:20,False,False,2024-01-29 19:49:22,AMECAMECA
176324,"Tasa anual sugerida es de 147% con rentabilidad: 57.53% y pagando 569.24
Tasa anual mínima posible es de 110% con rentabilidad: 40.47% y pagando 531.49",7000,110,147,0.1034,Canasta 2,2024-02-19,16:20,False,False,2024-01-29 19:49:22,AMECAMECA
176324,"Tasa anual sugerida es de 147% con rentabilidad: 54.76% y pagando 487.92
Tasa anual mínima posible es de 115% con rentabilidad: 40.14% y pagando 460.34",6000,115,147,0.1034,Canasta 2,2024-02-19,16:20,False,False,2024-01-29 19:49:22,AMECAMECA
176324,"Tasa anual sugerida es de 147% con rentabilidad: 50.89% y pagando 406.60
Tasa anual mínima posible es de 122% con rentabilidad: 40.08% y pagando 389.63",5000,122,147,0.1034,Canasta 2,2024-02-19,16:20,False,False,2024-01-29 19:49:22,AMECAMECA
176326,"Tasa anual sugerida es de 147% con rentabilidad: 62.52% y pagando 813.20
Tasa anual mínima posible es de 95% con rentabilidad: 40.46% y pagando 743.48",10000,95,147,0.133,Canasta 2,2024-02-19,16:20,False,False,2024-01-29 20:00:40,AMECAMECA
176326,"Tasa anual sugerida es de 147% con rentabilidad: 61.22% y pagando 731.88
Tasa anual mínima posible es de 100% con rentabilidad: 40.38% y pagando 672.67",9000,100,147,0.133,Canasta 2,2024-02-19,16:20,False,False,2024-01-29 20:00:40,AMECAMECA
176326,"Tasa anual sugerida es de 147% con rentabilidad: 59.61% y pagando 650.56
Tasa anual mínima posible es de 105% con rentabilidad: 40.46% y pagando 602.13",8000,105,147,0.133,Canasta 2,2024-02-19,16:20,False,False,2024-01-29 20:00:40,AMECAMECA
176326,"Tasa anual sugerida es de 147% con rentabilidad: 57.53% y pagando 569.24
Tasa anual mínima posible es de 110% con rentabilidad: 40.47% y pagando 531.49",7000,110,147,0.133,Canasta 2,2024-02-19,16:20,False,False,2024-01-29 20:00:40,AMECAMECA
176326,"Tasa anual sugerida es de 147% con rentabilidad: 54.76% y pagando 487.92
Tasa anual mínima posible es de 115% con rentabilidad: 40.14% y pagando 460.34",6000,115,147,0.133,Canasta 2,2024-02-19,16:20,False,False,2024-01-29 20:00:40,AMECAMECA
176326,"Tasa anual sugerida es de 147% con rentabilidad: 50.89% y pagando 406.60
Tasa anual mínima posible es de 122% con rentabilidad: 40.08% y pagando 389.63",5000,122,147,0.133,Canasta 2,2024-02-19,16:20,False,False,2024-01-29 20:00:40,AMECAMECA
175851,"Tasa anual sugerida es de 147% con rentabilidad: 61.63% y pagando 813.20
Tasa anual mínima posible es de 100% con rentabilidad: 40.37% y pagando 746.09",10000,100,147,0.0585,Canasta 1,2024-02-19,16:20,False,False,2024-01-23 17:31:36,CHIMALHUACAN 2
175851,"Tasa anual sugerida es de 147% con rentabilidad: 60.34% y pagando 731.88
Tasa anual mínima posible es de 100% con rentabilidad: 40.30% y pagando 675.03",9000,100,147,0.0585,Canasta 1,2024-02-19,16:20,False,False,2024-01-23 17:31:36,CHIMALHUACAN 2
175851,"Tasa anual sugerida es de 147% con rentabilidad: 58.72% y pagando 650.56
Tasa anual mínima posible es de 105% con rentabilidad: 40.38% y pagando 604.24",8000,105,147,0.0585,Canasta 1,2024-02-19,16:20,False,False,2024-01-23 17:31:36,CHIMALHUACAN 2
175851,"Tasa anual sugerida es de 147% con rentabilidad: 56.65% y pagando 569.24
Tasa anual mínima posible es de 110% con rentabilidad: 40.41% y pagando 533.34",7000,110,147,0.0585,Canasta 1,2024-02-19,16:20,False,False,2024-01-23 17:31:36,CHIMALHUACAN 2
175851,"Tasa anual sugerida es de 147% con rentabilidad: 53.88% y pagando 487.92
Tasa anual mínima posible es de 115% con rentabilidad: 40.09% y pagando 461.94",6000,115,147,0.0585,Canasta 1,2024-02-19,16:20,False,False,2024-01-23 17:31:36,CHIMALHUACAN 2
175851,"Tasa anual sugerida es de 147% con rentabilidad: 50.00% y pagando 406.60
Tasa anual mínima posible es de 127% con rentabilidad: 40.05% y pagando 390.97",5000,127,147,0.0585,Canasta 1,2024-02-19,16:20,False,False,2024-01-23 17:31:36,CHIMALHUACAN 2
176245,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -39.37%) y se tiene capacidad hasta 505.6
La rentabilidad máx alcanzada es de 31.45% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.492,Canasta 7,2024-02-19,16:20,False,False,,
176318,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -77.78%) y se tiene capacidad hasta 1020.0
La rentabilidad máx alcanzada es de 12.56% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.5535,Canasta 8,2024-02-19,16:20,False,False,2024-01-29 19:03:03,MILPA ALTA
176431,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -106.01%) y se tiene capacidad hasta 620.0
La rentabilidad máx alcanzada es de -1.32% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.9532,Canasta 10,2024-02-19,16:20,False,False,2024-01-30 17:31:45,MILPA ALTA
176450,"Tasa anual sugerida es de 147% con rentabilidad: 62.52% y pagando 813.20
Tasa anual mínima posible es de 95% con rentabilidad: 40.46% y pagando 743.48",10000,95,147,0.1421,Canasta 2,2024-02-19,16:20,False,False,2024-01-30 19:44:13,IXTAPALUCA
176450,"Tasa anual sugerida es de 147% con rentabilidad: 61.22% y pagando 731.88
Tasa anual mínima posible es de 100% con rentabilidad: 40.38% y pagando 672.67",9000,100,147,0.1421,Canasta 2,2024-02-19,16:20,False,False,2024-01-30 19:44:13,IXTAPALUCA
176450,"Tasa anual sugerida es de 147% con rentabilidad: 59.61% y pagando 650.56
Tasa anual mínima posible es de 105% con rentabilidad: 40.46% y pagando 602.13",8000,105,147,0.1421,Canasta 2,2024-02-19,16:20,False,False,2024-01-30 19:44:13,IXTAPALUCA
176450,"Tasa anual sugerida es de 147% con rentabilidad: 57.53% y pagando 569.24
Tasa anual mínima posible es de 110% con rentabilidad: 40.47% y pagando 531.49",7000,110,147,0.1421,Canasta 2,2024-02-19,16:20,False,False,2024-01-30 19:44:13,IXTAPALUCA
176450,"Tasa anual sugerida es de 147% con rentabilidad: 54.76% y pagando 487.92
Tasa anual mínima posible es de 115% con rentabilidad: 40.14% y pagando 460.34",6000,115,147,0.1421,Canasta 2,2024-02-19,16:20,False,False,2024-01-30 19:44:13,IXTAPALUCA
176450,"Tasa anual sugerida es de 147% con rentabilidad: 50.89% y pagando 406.60
Tasa anual mínima posible es de 122% con rentabilidad: 40.08% y pagando 389.63",5000,122,147,0.1421,Canasta 2,2024-02-19,16:20,False,False,2024-01-30 19:44:13,IXTAPALUCA
176399,"Tasa anual sugerida es de 137% con rentabilidad: 58.63% y pagando 799.53
Tasa anual mínima posible es de 100% con rentabilidad: 40.37% y pagando 746.09",10000,100,137,0.0757,Canasta 1,2024-02-19,16:20,False,False,2024-01-30 16:06:01,IXTAPALUCA
176399,"Tasa anual sugerida es de 147% con rentabilidad: 60.34% y pagando 731.88
Tasa anual mínima posible es de 100% con rentabilidad: 40.30% y pagando 675.03",9000,100,147,0.0757,Canasta 1,2024-02-19,16:20,False,False,2024-01-30 16:06:01,IXTAPALUCA
176399,"Tasa anual sugerida es de 147% con rentabilidad: 58.72% y pagando 650.56
Tasa anual mínima posible es de 105% con rentabilidad: 40.38% y pagando 604.24",8000,105,147,0.0757,Canasta 1,2024-02-19,16:20,False,False,2024-01-30 16:06:01,IXTAPALUCA
176399,"Tasa anual sugerida es de 147% con rentabilidad: 56.65% y pagando 569.24
Tasa anual mínima posible es de 110% con rentabilidad: 40.41% y pagando 533.34",7000,110,147,0.0757,Canasta 1,2024-02-19,16:20,False,False,2024-01-30 16:06:01,IXTAPALUCA
176399,"Tasa anual sugerida es de 147% con rentabilidad: 53.88% y pagando 487.92
Tasa anual mínima posible es de 115% con rentabilidad: 40.09% y pagando 461.94",6000,115,147,0.0757,Canasta 1,2024-02-19,16:20,False,False,2024-01-30 16:06:01,IXTAPALUCA
176399,"Tasa anual sugerida es de 147% con rentabilidad: 50.00% y pagando 406.60
Tasa anual mínima posible es de 127% con rentabilidad: 40.05% y pagando 390.97",5000,127,147,0.0757,Canasta 1,2024-02-19,16:20,False,False,2024-01-30 16:06:01,IXTAPALUCA
176579,"Tasa anual sugerida es de 147% con rentabilidad: 48.75% y pagando 813.20
Tasa anual mínima posible es de 127% con rentabilidad: 40.08% y pagando 785.98",10000,127,147,0.3756,Canasta 6,2024-02-19,16:20,False,False,2024-01-31 18:12:20,IXTAPALUCA
176579,"Tasa anual sugerida es de 147% con rentabilidad: 47.46% y pagando 731.88
Tasa anual mínima posible es de 132% con rentabilidad: 40.08% y pagando 711.03",9000,132,147,0.3756,Canasta 6,2024-02-19,16:20,False,False,2024-01-31 18:12:20,IXTAPALUCA
176579,"Tasa anual sugerida es de 147% con rentabilidad: 45.84% y pagando 650.56
Tasa anual mínima posible es de 137% con rentabilidad: 40.20% y pagando 636.36",8000,137,147,0.3756,Canasta 6,2024-02-19,16:20,False,False,2024-01-31 18:12:20,IXTAPALUCA
176579,"Tasa anual sugerida es de 147% con rentabilidad: 43.76% y pagando 569.24
Tasa anual mínima posible es de 142% con rentabilidad: 40.29% y pagando 561.58",7000,142,147,0.3756,Canasta 6,2024-02-19,16:20,False,False,2024-01-31 18:12:20,IXTAPALUCA
176579,"Tasa anual sugerida es de 147% con rentabilidad: 41.00% y pagando 487.92
Tasa anual mínima posible es de 147% con rentabilidad: 40.12% y pagando 486.27",6000,147,147,0.3756,Canasta 6,2024-02-19,16:20,False,False,2024-01-31 18:12:20,IXTAPALUCA
176334,"Tasa anual sugerida es de 147% con rentabilidad: 54.13% y pagando 731.88
Tasa anual mínima posible es de 115% con rentabilidad: 40.42% y pagando 692.90",9000,115,147,0.3377,Canasta 5,2024-02-19,16:20,False,False,2024-01-29 21:48:28,IZTAPALAPA
176334,"Tasa anual sugerida es de 147% con rentabilidad: 52.52% y pagando 650.56
Tasa anual mínima posible es de 120% con rentabilidad: 40.52% y pagando 620.19",8000,120,147,0.3377,Canasta 5,2024-02-19,16:20,False,False,2024-01-29 21:48:28,IZTAPALAPA
176334,"Tasa anual sugerida es de 147% con rentabilidad: 50.44% y pagando 569.24
Tasa anual mínima posible es de 127% con rentabilidad: 40.06% y pagando 546.42",7000,127,147,0.3377,Canasta 5,2024-02-19,16:20,False,False,2024-01-29 21:48:28,IZTAPALAPA
176334,"Tasa anual sugerida es de 147% con rentabilidad: 47.67% y pagando 487.92
Tasa anual mínima posible es de 132% con rentabilidad: 40.33% y pagando 474.02",6000,132,147,0.3377,Canasta 5,2024-02-19,16:20,False,False,2024-01-29 21:48:28,IZTAPALAPA
176334,"Tasa anual sugerida es de 147% con rentabilidad: 43.80% y pagando 406.60
Tasa anual mínima posible es de 142% con rentabilidad: 40.32% y pagando 401.13",5000,142,147,0.3377,Canasta 5,2024-02-19,16:20,False,False,2024-01-29 21:48:28,IZTAPALAPA
176338,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -106.01%) y se tiene capacidad hasta 536.0
La rentabilidad máx alcanzada es de -1.32% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.8413,Canasta 10,2024-02-19,16:20,False,False,2024-01-29 21:48:36,IZTAPALAPA
176345,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -71.26%) y se tiene capacidad hasta 536.0
La rentabilidad máx alcanzada es de 15.77% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.6722,Canasta 9,2024-02-19,16:20,False,False,2024-01-29 21:48:48,IZTAPALAPA
176351,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -106.01%) y se tiene capacidad hasta 734.8
La rentabilidad máx alcanzada es de -1.32% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.8149,Canasta 10,2024-02-19,16:20,False,False,2024-01-29 21:48:53,IZTAPALAPA
176455,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -106.01%) y se tiene capacidad hasta 880.0
La rentabilidad máx alcanzada es de -1.32% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.8347,Canasta 10,2024-02-19,16:20,False,False,2024-01-30 21:03:55,IZTAPALAPA
176456,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -106.01%) y se tiene capacidad hasta 841.2
La rentabilidad máx alcanzada es de -1.32% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.869,Canasta 10,2024-02-19,16:20,False,False,2024-01-30 21:04:08,IZTAPALAPA
176460,"Tasa anual sugerida es de 147% con rentabilidad: 48.75% y pagando 813.20
Tasa anual mínima posible es de 127% con rentabilidad: 40.08% y pagando 785.98",10000,127,147,0.3969,Canasta 6,2024-02-19,16:20,False,False,2024-01-30 21:05:04,IZTAPALAPA
176460,"Tasa anual sugerida es de 147% con rentabilidad: 47.46% y pagando 731.88
Tasa anual mínima posible es de 132% con rentabilidad: 40.08% y pagando 711.03",9000,132,147,0.3969,Canasta 6,2024-02-19,16:20,False,False,2024-01-30 21:05:04,IZTAPALAPA
176460,"Tasa anual sugerida es de 147% con rentabilidad: 45.84% y pagando 650.56
Tasa anual mínima posible es de 137% con rentabilidad: 40.20% y pagando 636.36",8000,137,147,0.3969,Canasta 6,2024-02-19,16:20,False,False,2024-01-30 21:05:04,IZTAPALAPA
176460,"Tasa anual sugerida es de 147% con rentabilidad: 43.76% y pagando 569.24
Tasa anual mínima posible es de 142% con rentabilidad: 40.29% y pagando 561.58",7000,142,147,0.3969,Canasta 6,2024-02-19,16:20,False,False,2024-01-30 21:05:04,IZTAPALAPA
