id_distribuidor,resultado_txt,monto_autorizado,tasa_minima,tasa_sugerida,probabilidad,grupo_riesgo
165333,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -68.52%) y se tiene capacidad hasta 1125.0
La rentabilidad máx alcanzada es de 17.12% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.7507232428,Canasta 2
165334,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -88.50%) y se tiene capacidad hasta 1400.0
La rentabilidad máx alcanzada es de 7.29% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.4042852223,Canasta 1
165171,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -68.52%) y se tiene capacidad hasta 1259.0
La rentabilidad máx alcanzada es de 17.12% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.6156767607,Canasta 2
165332,"Tasa anual sugerida es de 147% con rentabilidad: 47.64% y pagando 813.20
Tasa anual mínima posible es de 132% con rentabilidad: 40.29% y pagando 790.03",10000,132,147,0.9182659388,Canasta 4
165332,"Tasa anual sugerida es de 147% con rentabilidad: 46.35% y pagando 731.88
Tasa anual mínima posible es de 137% con rentabilidad: 40.29% y pagando 714.69",9000,137,147,0.9182659388,Canasta 4
165332,"Tasa anual sugerida es de 147% con rentabilidad: 44.74% y pagando 650.56
Tasa anual mínima posible es de 137% con rentabilidad: 40.41% y pagando 639.62",8000,137,147,0.9182659388,Canasta 4
165332,"Tasa anual sugerida es de 147% con rentabilidad: 42.66% y pagando 569.24
Tasa anual mínima posible es de 142% con rentabilidad: 40.04% y pagando 563.49",7000,142,147,0.9182659388,Canasta 4
165336,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -88.50%) y se tiene capacidad hasta 1550.0
La rentabilidad máx alcanzada es de 7.29% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.2994859815,Canasta 1
165338,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -88.50%) y se tiene capacidad hasta 1450.0
La rentabilidad máx alcanzada es de 7.29% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.2828155458,Canasta 1
165340,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -88.50%) y se tiene capacidad hasta 1675.0
La rentabilidad máx alcanzada es de 7.29% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.0908028781,Canasta 1
165463,"Tasa anual sugerida es de 147% con rentabilidad: 47.64% y pagando 813.20
Tasa anual mínima posible es de 132% con rentabilidad: 40.29% y pagando 790.03",10000,132,147,0.8685855269,Canasta 4
165463,"Tasa anual sugerida es de 147% con rentabilidad: 46.35% y pagando 731.88
Tasa anual mínima posible es de 137% con rentabilidad: 40.29% y pagando 714.69",9000,137,147,0.8685855269,Canasta 4
165463,"Tasa anual sugerida es de 147% con rentabilidad: 44.74% y pagando 650.56
Tasa anual mínima posible es de 137% con rentabilidad: 40.41% y pagando 639.62",8000,137,147,0.8685855269,Canasta 4
165463,"Tasa anual sugerida es de 147% con rentabilidad: 42.66% y pagando 569.24
Tasa anual mínima posible es de 142% con rentabilidad: 40.04% y pagando 563.49",7000,142,147,0.8685855269,Canasta 4
165249,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -88.50%) y se tiene capacidad hasta 950.0
La rentabilidad máx alcanzada es de 7.29% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.1203476116,Canasta 1
165046,"Tasa anual sugerida es de 147% con rentabilidad: 47.64% y pagando 813.20
Tasa anual mínima posible es de 132% con rentabilidad: 40.29% y pagando 790.03",10000,132,147,0.8554178476,Canasta 4
165046,"Tasa anual sugerida es de 147% con rentabilidad: 46.35% y pagando 731.88
Tasa anual mínima posible es de 137% con rentabilidad: 40.29% y pagando 714.69",9000,137,147,0.8554178476,Canasta 4
165046,"Tasa anual sugerida es de 147% con rentabilidad: 44.74% y pagando 650.56
Tasa anual mínima posible es de 137% con rentabilidad: 40.41% y pagando 639.62",8000,137,147,0.8554178476,Canasta 4
165046,"Tasa anual sugerida es de 147% con rentabilidad: 42.66% y pagando 569.24
Tasa anual mínima posible es de 142% con rentabilidad: 40.04% y pagando 563.49",7000,142,147,0.8554178476,Canasta 4
165554,"Tasa anual sugerida es de 147% con rentabilidad: 42.53% y pagando 813.20
Tasa anual mínima posible es de 142% con rentabilidad: 40.36% y pagando 806.35",10000,142,147,0.8042072058,Canasta 3
165554,"Tasa anual sugerida es de 147% con rentabilidad: 41.24% y pagando 731.88
Tasa anual mínima posible es de 147% con rentabilidad: 40.37% y pagando 729.41",9000,147,147,0.8042072058,Canasta 3
165149,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -88.50%) y se tiene capacidad hasta 950.0
La rentabilidad máx alcanzada es de 7.29% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.4065307677,Canasta 1
163071,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -68.52%) y se tiene capacidad hasta 650.0
La rentabilidad máx alcanzada es de 17.12% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.6299985051,Canasta 2
165047,"Tasa anual sugerida es de 147% con rentabilidad: 47.64% y pagando 813.20
Tasa anual mínima posible es de 132% con rentabilidad: 40.29% y pagando 790.03",10000,132,147,0.8939027786,Canasta 4
165047,"Tasa anual sugerida es de 147% con rentabilidad: 46.35% y pagando 731.88
Tasa anual mínima posible es de 137% con rentabilidad: 40.29% y pagando 714.69",9000,137,147,0.8939027786,Canasta 4
165047,"Tasa anual sugerida es de 147% con rentabilidad: 44.74% y pagando 650.56
Tasa anual mínima posible es de 137% con rentabilidad: 40.41% y pagando 639.62",8000,137,147,0.8939027786,Canasta 4
165047,"Tasa anual sugerida es de 147% con rentabilidad: 42.66% y pagando 569.24
Tasa anual mínima posible es de 142% con rentabilidad: 40.04% y pagando 563.49",7000,142,147,0.8939027786,Canasta 4
165237,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -68.52%) y se tiene capacidad hasta 1350.0
La rentabilidad máx alcanzada es de 17.12% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.5921262503,Canasta 2
165150,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -68.52%) y se tiene capacidad hasta 1350.0
La rentabilidad máx alcanzada es de 17.12% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.5667224526,Canasta 2
165152,"Tasa anual sugerida es de 147% con rentabilidad: 54.45% y pagando 813.20
Tasa anual mínima posible es de 115% con rentabilidad: 40.29% y pagando 768.56",10000,115,147,0.9651102424,Canasta 5
165152,"Tasa anual sugerida es de 147% con rentabilidad: 53.16% y pagando 731.88
Tasa anual mínima posible es de 117% con rentabilidad: 40.26% y pagando 695.31",9000,117,147,0.9651102424,Canasta 5
165152,"Tasa anual sugerida es de 147% con rentabilidad: 51.54% y pagando 650.56
Tasa anual mínima posible es de 122% con rentabilidad: 40.36% y pagando 622.33",8000,122,147,0.9651102424,Canasta 5
165152,"Tasa anual sugerida es de 147% con rentabilidad: 49.47% y pagando 569.24
Tasa anual mínima posible es de 127% con rentabilidad: 40.42% y pagando 549.25",7000,127,147,0.9651102424,Canasta 5
165152,"Tasa anual sugerida es de 147% con rentabilidad: 46.70% y pagando 487.92
Tasa anual mínima posible es de 132% con rentabilidad: 40.20% y pagando 475.64",6000,132,147,0.9651102424,Canasta 5
165152,"Tasa anual sugerida es de 147% con rentabilidad: 42.82% y pagando 406.60
Tasa anual mínima posible es de 142% con rentabilidad: 40.21% y pagando 402.49",5000,142,147,0.9651102424,Canasta 5
165370,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -30.10%) y se tiene capacidad hasta 525.0
La rentabilidad máx alcanzada es de 36.01% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.9301694036,Canasta 4
165225,"Tasa anual sugerida es de 147% con rentabilidad: 42.53% y pagando 813.20
Tasa anual mínima posible es de 142% con rentabilidad: 40.36% y pagando 806.35",10000,142,147,0.8386420012,Canasta 3
165225,"Tasa anual sugerida es de 147% con rentabilidad: 41.24% y pagando 731.88
Tasa anual mínima posible es de 147% con rentabilidad: 40.37% y pagando 729.41",9000,147,147,0.8386420012,Canasta 3
165452,"Tasa anual sugerida es de 147% con rentabilidad: 44.33% y pagando 649.46
Tasa anual mínima posible es de 137% con rentabilidad: 40.41% y pagando 639.62",8000,137,147,0.9229825139,Canasta 4
165452,"Tasa anual sugerida es de 147% con rentabilidad: 42.66% y pagando 569.24
Tasa anual mínima posible es de 142% con rentabilidad: 40.04% y pagando 563.49",7000,142,147,0.9229825139,Canasta 4
165511,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -68.52%) y se tiene capacidad hasta 1250.0
La rentabilidad máx alcanzada es de 17.12% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.5517325401,Canasta 2
165167,"Tasa anual sugerida es de 147% con rentabilidad: 46.35% y pagando 731.88
Tasa anual mínima posible es de 137% con rentabilidad: 40.29% y pagando 714.69",9000,137,147,0.9141072035,Canasta 4
165167,"Tasa anual sugerida es de 147% con rentabilidad: 44.74% y pagando 650.56
Tasa anual mínima posible es de 137% con rentabilidad: 40.41% y pagando 639.62",8000,137,147,0.9141072035,Canasta 4
165167,"Tasa anual sugerida es de 147% con rentabilidad: 42.66% y pagando 569.24
Tasa anual mínima posible es de 142% con rentabilidad: 40.04% y pagando 563.49",7000,142,147,0.9141072035,Canasta 4
165366,"Tasa anual sugerida es de 147% con rentabilidad: 42.53% y pagando 813.20
Tasa anual mínima posible es de 142% con rentabilidad: 40.36% y pagando 806.35",10000,142,147,0.804604888,Canasta 3
165366,"Tasa anual sugerida es de 147% con rentabilidad: 41.24% y pagando 731.88
Tasa anual mínima posible es de 147% con rentabilidad: 40.37% y pagando 729.41",9000,147,147,0.804604888,Canasta 3
165372,"Tasa anual sugerida es de 147% con rentabilidad: 42.53% y pagando 813.20
Tasa anual mínima posible es de 142% con rentabilidad: 40.36% y pagando 806.35",10000,142,147,0.7687835693,Canasta 3
165372,"Tasa anual sugerida es de 147% con rentabilidad: 41.24% y pagando 731.88
Tasa anual mínima posible es de 147% con rentabilidad: 40.37% y pagando 729.41",9000,147,147,0.7687835693,Canasta 3
165373,"Tasa anual sugerida es de 147% con rentabilidad: 47.64% y pagando 813.20
Tasa anual mínima posible es de 132% con rentabilidad: 40.29% y pagando 790.03",10000,132,147,0.9102162719,Canasta 4
165373,"Tasa anual sugerida es de 147% con rentabilidad: 46.35% y pagando 731.88
Tasa anual mínima posible es de 137% con rentabilidad: 40.29% y pagando 714.69",9000,137,147,0.9102162719,Canasta 4
165373,"Tasa anual sugerida es de 147% con rentabilidad: 44.74% y pagando 650.56
Tasa anual mínima posible es de 137% con rentabilidad: 40.41% y pagando 639.62",8000,137,147,0.9102162719,Canasta 4
165373,"Tasa anual sugerida es de 147% con rentabilidad: 42.66% y pagando 569.24
Tasa anual mínima posible es de 142% con rentabilidad: 40.04% y pagando 563.49",7000,142,147,0.9102162719,Canasta 4
165427,"Tasa anual sugerida es de 147% con rentabilidad: 42.53% y pagando 813.20
Tasa anual mínima posible es de 142% con rentabilidad: 40.36% y pagando 806.35",10000,142,147,0.7542161942,Canasta 3
165427,"Tasa anual sugerida es de 147% con rentabilidad: 41.24% y pagando 731.88
Tasa anual mínima posible es de 147% con rentabilidad: 40.37% y pagando 729.41",9000,147,147,0.7542161942,Canasta 3
165555,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -68.52%) y se tiene capacidad hasta 3550.0
La rentabilidad máx alcanzada es de 17.12% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.66576159,Canasta 2
165428,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -68.52%) y se tiene capacidad hasta 900.0
La rentabilidad máx alcanzada es de 17.12% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.7106131911,Canasta 2
165432,"Tasa anual sugerida es de 147% con rentabilidad: 54.45% y pagando 813.20
Tasa anual mínima posible es de 115% con rentabilidad: 40.29% y pagando 768.56",10000,115,147,0.9637272954,Canasta 5
165432,"Tasa anual sugerida es de 147% con rentabilidad: 53.16% y pagando 731.88
Tasa anual mínima posible es de 117% con rentabilidad: 40.26% y pagando 695.31",9000,117,147,0.9637272954,Canasta 5
165432,"Tasa anual sugerida es de 147% con rentabilidad: 51.54% y pagando 650.56
Tasa anual mínima posible es de 122% con rentabilidad: 40.36% y pagando 622.33",8000,122,147,0.9637272954,Canasta 5
165432,"Tasa anual sugerida es de 147% con rentabilidad: 49.47% y pagando 569.24
Tasa anual mínima posible es de 127% con rentabilidad: 40.42% y pagando 549.25",7000,127,147,0.9637272954,Canasta 5
165432,"Tasa anual sugerida es de 147% con rentabilidad: 46.70% y pagando 487.92
Tasa anual mínima posible es de 132% con rentabilidad: 40.20% y pagando 475.64",6000,132,147,0.9637272954,Canasta 5
165432,"Tasa anual sugerida es de 147% con rentabilidad: 42.82% y pagando 406.60
Tasa anual mínima posible es de 142% con rentabilidad: 40.21% y pagando 402.49",5000,142,147,0.9637272954,Canasta 5
164317,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -88.50%) y se tiene capacidad hasta 969.5
La rentabilidad máx alcanzada es de 7.29% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.2923646271,Canasta 1
163826,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -88.50%) y se tiene capacidad hasta 872.25
La rentabilidad máx alcanzada es de 7.29% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.0728946328,Canasta 1
164943,"Tasa anual sugerida es de 147% con rentabilidad: 47.64% y pagando 813.20
Tasa anual mínima posible es de 132% con rentabilidad: 40.29% y pagando 790.03",10000,132,147,0.8786323667,Canasta 4
164943,"Tasa anual sugerida es de 147% con rentabilidad: 46.35% y pagando 731.88
Tasa anual mínima posible es de 137% con rentabilidad: 40.29% y pagando 714.69",9000,137,147,0.8786323667,Canasta 4
164943,"Tasa anual sugerida es de 147% con rentabilidad: 44.74% y pagando 650.56
Tasa anual mínima posible es de 137% con rentabilidad: 40.41% y pagando 639.62",8000,137,147,0.8786323667,Canasta 4
164943,"Tasa anual sugerida es de 147% con rentabilidad: 42.66% y pagando 569.24
Tasa anual mínima posible es de 142% con rentabilidad: 40.04% y pagando 563.49",7000,142,147,0.8786323667,Canasta 4
164944,"Tasa anual sugerida es de 147% con rentabilidad: 54.45% y pagando 813.20
Tasa anual mínima posible es de 115% con rentabilidad: 40.29% y pagando 768.56",10000,115,147,0.9529224634,Canasta 5
164944,"Tasa anual sugerida es de 147% con rentabilidad: 53.16% y pagando 731.88
Tasa anual mínima posible es de 117% con rentabilidad: 40.26% y pagando 695.31",9000,117,147,0.9529224634,Canasta 5
164944,"Tasa anual sugerida es de 147% con rentabilidad: 51.54% y pagando 650.56
Tasa anual mínima posible es de 122% con rentabilidad: 40.36% y pagando 622.33",8000,122,147,0.9529224634,Canasta 5
164944,"Tasa anual sugerida es de 147% con rentabilidad: 49.47% y pagando 569.24
Tasa anual mínima posible es de 127% con rentabilidad: 40.42% y pagando 549.25",7000,127,147,0.9529224634,Canasta 5
164944,"Tasa anual sugerida es de 147% con rentabilidad: 46.70% y pagando 487.92
Tasa anual mínima posible es de 132% con rentabilidad: 40.20% y pagando 475.64",6000,132,147,0.9529224634,Canasta 5
164944,"Tasa anual sugerida es de 147% con rentabilidad: 42.82% y pagando 406.60
Tasa anual mínima posible es de 142% con rentabilidad: 40.21% y pagando 402.49",5000,142,147,0.9529224634,Canasta 5
164945,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -68.52%) y se tiene capacidad hasta 850.0
La rentabilidad máx alcanzada es de 17.12% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.6958658695,Canasta 2
164980,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -88.50%) y se tiene capacidad hasta 873.625
La rentabilidad máx alcanzada es de 7.29% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.1964132637,Canasta 1
165164,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -88.50%) y se tiene capacidad hasta 950.0
La rentabilidad máx alcanzada es de 7.29% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.2163877785,Canasta 1
165422,"Tasa anual sugerida es de 147% con rentabilidad: 42.53% y pagando 813.20
Tasa anual mínima posible es de 142% con rentabilidad: 40.36% y pagando 806.35",10000,142,147,0.8379660249,Canasta 3
165422,"Tasa anual sugerida es de 147% con rentabilidad: 41.24% y pagando 731.88
Tasa anual mínima posible es de 147% con rentabilidad: 40.37% y pagando 729.41",9000,147,147,0.8379660249,Canasta 3
163825,"Tasa anual sugerida es de 142% con rentabilidad: 41.32% y pagando 641.80
Tasa anual mínima posible es de 137% con rentabilidad: 40.41% y pagando 639.62",8000,137,142,0.9264261127,Canasta 4
163825,"Tasa anual sugerida es de 147% con rentabilidad: 42.66% y pagando 569.24
Tasa anual mínima posible es de 142% con rentabilidad: 40.04% y pagando 563.49",7000,142,147,0.9264261127,Canasta 4
165832,"Tasa anual sugerida es de 147% con rentabilidad: 47.64% y pagando 813.20
Tasa anual mínima posible es de 132% con rentabilidad: 40.29% y pagando 790.03",10000,132,147,0.8872669935,Canasta 4
165832,"Tasa anual sugerida es de 147% con rentabilidad: 46.35% y pagando 731.88
Tasa anual mínima posible es de 137% con rentabilidad: 40.29% y pagando 714.69",9000,137,147,0.8872669935,Canasta 4
165832,"Tasa anual sugerida es de 147% con rentabilidad: 44.74% y pagando 650.56
Tasa anual mínima posible es de 137% con rentabilidad: 40.41% y pagando 639.62",8000,137,147,0.8872669935,Canasta 4
165832,"Tasa anual sugerida es de 147% con rentabilidad: 42.66% y pagando 569.24
Tasa anual mínima posible es de 142% con rentabilidad: 40.04% y pagando 563.49",7000,142,147,0.8872669935,Canasta 4
165849,"Tasa anual sugerida es de 147% con rentabilidad: 47.64% y pagando 813.20
Tasa anual mínima posible es de 132% con rentabilidad: 40.29% y pagando 790.03",10000,132,147,0.8704553843,Canasta 4
165849,"Tasa anual sugerida es de 147% con rentabilidad: 46.35% y pagando 731.88
Tasa anual mínima posible es de 137% con rentabilidad: 40.29% y pagando 714.69",9000,137,147,0.8704553843,Canasta 4
165849,"Tasa anual sugerida es de 147% con rentabilidad: 44.74% y pagando 650.56
Tasa anual mínima posible es de 137% con rentabilidad: 40.41% y pagando 639.62",8000,137,147,0.8704553843,Canasta 4
165849,"Tasa anual sugerida es de 147% con rentabilidad: 42.66% y pagando 569.24
Tasa anual mínima posible es de 142% con rentabilidad: 40.04% y pagando 563.49",7000,142,147,0.8704553843,Canasta 4
165834,"Tasa anual sugerida es de 147% con rentabilidad: 42.53% y pagando 813.20
Tasa anual mínima posible es de 142% con rentabilidad: 40.36% y pagando 806.35",10000,142,147,0.7802594304,Canasta 3
165834,"Tasa anual sugerida es de 147% con rentabilidad: 41.24% y pagando 731.88
Tasa anual mínima posible es de 147% con rentabilidad: 40.37% y pagando 729.41",9000,147,147,0.7802594304,Canasta 3
162963,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -88.50%) y se tiene capacidad hasta 1050.0
La rentabilidad máx alcanzada es de 7.29% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.4859809875,Canasta 1
164002,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -88.50%) y se tiene capacidad hasta 985.0
La rentabilidad máx alcanzada es de 7.29% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.3730040193,Canasta 1
164003,"Tasa anual sugerida es de 147% con rentabilidad: 42.53% y pagando 813.20
Tasa anual mínima posible es de 142% con rentabilidad: 40.36% y pagando 806.35",10000,142,147,0.8372423053,Canasta 3
164003,"Tasa anual sugerida es de 147% con rentabilidad: 41.24% y pagando 731.88
Tasa anual mínima posible es de 147% con rentabilidad: 40.37% y pagando 729.41",9000,147,147,0.8372423053,Canasta 3
165669,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -88.50%) y se tiene capacidad hasta 750.0
La rentabilidad máx alcanzada es de 7.29% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.3892105222,Canasta 1
165665,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -68.52%) y se tiene capacidad hasta 750.0
La rentabilidad máx alcanzada es de 17.12% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.532977879,Canasta 2
166122,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -68.52%) y se tiene capacidad hasta 2900.0
La rentabilidad máx alcanzada es de 17.12% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.6233156323,Canasta 2
166121,"Tasa anual sugerida es de 147% con rentabilidad: 42.53% y pagando 813.20
Tasa anual mínima posible es de 142% con rentabilidad: 40.36% y pagando 806.35",10000,142,147,0.7706618309,Canasta 3
166121,"Tasa anual sugerida es de 147% con rentabilidad: 41.24% y pagando 731.88
Tasa anual mínima posible es de 147% con rentabilidad: 40.37% y pagando 729.41",9000,147,147,0.7706618309,Canasta 3
166134,"Tasa anual sugerida es de 147% con rentabilidad: 47.64% y pagando 813.20
Tasa anual mínima posible es de 132% con rentabilidad: 40.29% y pagando 790.03",10000,132,147,0.9042030573,Canasta 4
166134,"Tasa anual sugerida es de 147% con rentabilidad: 46.35% y pagando 731.88
Tasa anual mínima posible es de 137% con rentabilidad: 40.29% y pagando 714.69",9000,137,147,0.9042030573,Canasta 4
166134,"Tasa anual sugerida es de 147% con rentabilidad: 44.74% y pagando 650.56
Tasa anual mínima posible es de 137% con rentabilidad: 40.41% y pagando 639.62",8000,137,147,0.9042030573,Canasta 4
166134,"Tasa anual sugerida es de 147% con rentabilidad: 42.66% y pagando 569.24
Tasa anual mínima posible es de 142% con rentabilidad: 40.04% y pagando 563.49",7000,142,147,0.9042030573,Canasta 4
166204,"Tasa anual sugerida es de 147% con rentabilidad: 47.64% y pagando 813.20
Tasa anual mínima posible es de 132% con rentabilidad: 40.29% y pagando 790.03",10000,132,147,0.9142121077,Canasta 4
166204,"Tasa anual sugerida es de 147% con rentabilidad: 46.35% y pagando 731.88
Tasa anual mínima posible es de 137% con rentabilidad: 40.29% y pagando 714.69",9000,137,147,0.9142121077,Canasta 4
166204,"Tasa anual sugerida es de 147% con rentabilidad: 44.74% y pagando 650.56
Tasa anual mínima posible es de 137% con rentabilidad: 40.41% y pagando 639.62",8000,137,147,0.9142121077,Canasta 4
166204,"Tasa anual sugerida es de 147% con rentabilidad: 42.66% y pagando 569.24
Tasa anual mínima posible es de 142% con rentabilidad: 40.04% y pagando 563.49",7000,142,147,0.9142121077,Canasta 4
165855,"Tasa anual sugerida es de 147% con rentabilidad: 47.64% y pagando 813.20
Tasa anual mínima posible es de 132% con rentabilidad: 40.29% y pagando 790.03",10000,132,147,0.915638864,Canasta 4
165855,"Tasa anual sugerida es de 147% con rentabilidad: 46.35% y pagando 731.88
Tasa anual mínima posible es de 137% con rentabilidad: 40.29% y pagando 714.69",9000,137,147,0.915638864,Canasta 4
165855,"Tasa anual sugerida es de 147% con rentabilidad: 44.74% y pagando 650.56
Tasa anual mínima posible es de 137% con rentabilidad: 40.41% y pagando 639.62",8000,137,147,0.915638864,Canasta 4
165855,"Tasa anual sugerida es de 147% con rentabilidad: 42.66% y pagando 569.24
Tasa anual mínima posible es de 142% con rentabilidad: 40.04% y pagando 563.49",7000,142,147,0.915638864,Canasta 4
165833,"Tasa anual sugerida es de 147% con rentabilidad: 54.45% y pagando 813.20
Tasa anual mínima posible es de 115% con rentabilidad: 40.29% y pagando 768.56",10000,115,147,0.9447401166,Canasta 5
165833,"Tasa anual sugerida es de 147% con rentabilidad: 53.16% y pagando 731.88
Tasa anual mínima posible es de 117% con rentabilidad: 40.26% y pagando 695.31",9000,117,147,0.9447401166,Canasta 5
165833,"Tasa anual sugerida es de 147% con rentabilidad: 51.54% y pagando 650.56
Tasa anual mínima posible es de 122% con rentabilidad: 40.36% y pagando 622.33",8000,122,147,0.9447401166,Canasta 5
165833,"Tasa anual sugerida es de 147% con rentabilidad: 49.47% y pagando 569.24
Tasa anual mínima posible es de 127% con rentabilidad: 40.42% y pagando 549.25",7000,127,147,0.9447401166,Canasta 5
165833,"Tasa anual sugerida es de 147% con rentabilidad: 46.70% y pagando 487.92
Tasa anual mínima posible es de 132% con rentabilidad: 40.20% y pagando 475.64",6000,132,147,0.9447401166,Canasta 5
165833,"Tasa anual sugerida es de 147% con rentabilidad: 42.82% y pagando 406.60
Tasa anual mínima posible es de 142% con rentabilidad: 40.21% y pagando 402.49",5000,142,147,0.9447401166,Canasta 5
166163,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -30.10%) y se tiene capacidad hasta 520.0
La rentabilidad máx alcanzada es de 36.01% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.9314832091,Canasta 4
166165,"Tasa anual sugerida es de 147% con rentabilidad: 41.24% y pagando 731.88
Tasa anual mínima posible es de 147% con rentabilidad: 40.37% y pagando 729.41",9000,147,147,0.8052872419,Canasta 3
163689,"Tasa anual sugerida es de 147% con rentabilidad: 61.36% y pagando 813.20
Tasa anual mínima posible es de 100% con rentabilidad: 40.59% y pagando 747.41",10000,100,147,0.9748715758,Canasta 6
